 ,,,,,,,
Fri May 04 13:07:02 +0000 2018,musigait,ro,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","b'RT @ericschiffer: ""They\'ve been in a free-fall with a dangerous, devastating body blow to a brand that is used to taking bows. When you\'re'",,5,82
 ,,,,,,,
Fri May 04 13:07:03 +0000 2018,ChrisSumlin,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @_iAmRoyal: In other words, as many of us already knew, @Starbucks is full of shit and is complicit in the demonizing and murder of Blac'","Boston, MA",2441,1005
 ,,,,,,,
Fri May 04 13:07:09 +0000 2018,needtorun5k,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b'@meandu4trump Sorry, was in a bad mood and that whole starbucks scam had me angry...'","Virginia, USA",989,1447
 ,,,,,,,
Fri May 04 13:07:11 +0000 2018,Brendahh_yo,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'After being in a shitty mood, this bitch wants to skip me in the starbucks line'","Houston, TX",954,376
 ,,,,,,,
Fri May 04 13:07:11 +0000 2018,Cbchef88,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",b'These days are becoming more often.  #coffee on my way to get @starbucks https://t.co/UJGTdIqVRE',"Indianapolis, IN",891,538
 ,,,,,,,
Fri May 04 13:07:13 +0000 2018,noabournexo,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'not to be dramatic but i want starbucks more than i want to live',phs '18,267,200
 ,,,,,,,
Fri May 04 13:07:16 +0000 2018,strugglingin17,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",malaysia,93,1002
 ,,,,,,,
Fri May 04 13:07:17 +0000 2018,DSmiling2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b'RT @TheRoot: Black men arrested in Philly Starbucks settle with city for $1, and a $200K pledge from city to set up a program for young ent'","North Carolina, USA",9,82
 ,,,,,,,
Fri May 04 13:07:18 +0000 2018,DarrenYip9,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",Singapore,1112,728
 ,,,,,,,
Fri May 04 13:07:18 +0000 2018,AztecJeff,en,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","b""I'm at Starbucks in San Diego, CA https://t.co/c7na2xcslA""",Chula Vista,47,223
 ,,,,,,,
Fri May 04 13:07:19 +0000 2018,JamesPHollen2,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",b'@TeachESL @HezbollahWatch @Uber_Support @ItayMilner @Uber @Starbucks your right !  The hell with that training !  F https://t.co/IZNZdXm9Rr',"North Carolina, USA",46,46
 ,,,,,,,
Fri May 04 13:07:20 +0000 2018,subatrasingh,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'sac had it in the bag first https://t.co/uCR5qnqSMm',,169,103
 ,,,,,,,
Fri May 04 13:07:23 +0000 2018,nrsyhdx__,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT @FelicisGoods: This new Starbucks Korea summer collection is so meant for SVT &amp; Carats  https://t.co/h9VFPUVIRC',"Selangor, Malaysia",917,271
 ,,,,,,,
Fri May 04 13:07:26 +0000 2018,_rayahalmulhim,en,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>",b'At Starbucks  https://t.co/aXhEgNIxpy',Kingdom of Saudi Arabia,543,357
 ,,,,,,,
Fri May 04 13:07:27 +0000 2018,WynneGee,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",Canada,733,541
 ,,,,,,,
Fri May 04 13:07:30 +0000 2018,Travikiss,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","b'@QuilletteM @thehornboy Do people make careers at Starbucks? Lmao, invest tons of money in training then the employ https://t.co/5YzNWvLLw4'",East Coast ,7,59
 ,,,,,,,
Fri May 04 13:07:31 +0000 2018,Klkane37,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @Hb23Bean: Even wilder concept. Buy a reusable coffee cup and skip the plastic waste all together. Im so sick of people acting like mak',,447,462
 ,,,,,,,
Fri May 04 13:07:37 +0000 2018,oneandrosy,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT @loonasbian: god i hope the mv has scenes shot at starbucks in it n yyxy arent just making a pit stop for frappes https://t.co/nJZhNJWluR',"🥐, daya",431,51
 ,,,,,,,
Fri May 04 13:07:40 +0000 2018,ukjobsalert,en-gb,"<a href=""https://worldwidenetjobs.com/uk"" rel=""nofollow"">United Kingdom Jobs</a>",b'Barista https://t.co/g3tbyNMIrF Starbucks Edge Lane Liverpool\n Location : Liverpool ENG GB\nThe Starbucks story ... https://t.co/6Bs6DRLvKN',Verenigd Koninkrijk,363,44
 ,,,,,,,
Fri May 04 13:07:47 +0000 2018,VictorRand2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b'RT @PrisonPlanet: @nobody_stop_me I love how you owned Ashton while sipping on a Starbucks with your head in a smart phone, then gave an'","Ohio, USA",133,201
 ,,,,,,,
Fri May 04 13:07:48 +0000 2018,ukjobsalert,en-gb,"<a href=""https://worldwidenetjobs.com/uk"" rel=""nofollow"">United Kingdom Jobs</a>",b'Barista https://t.co/rKkABaB7qo Starbucks Ranelagh St Liverpool\n Location : Liverpool ENG GB\nThe Starbucks stor... https://t.co/sgo4qWFxZq',Verenigd Koninkrijk,363,44
 ,,,,,,,
Fri May 04 13:07:51 +0000 2018,tristatecri,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",b'RT @pat_tomaino: Responsible investors have to think hard about racial justice risks in retail &amp; service sectors. First step: companies lik',"Montclair, NJ",409,1393
 ,,,,,,,
Fri May 04 13:07:51 +0000 2018,TheActiveAlmond,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'@voicemark @HezbollahWatch @Uber_Support @ItayMilner @Uber @Starbucks I bought my first cup of @Starbucks in 8 year https://t.co/L1F7wNVLfc',in a towne,40,46
 ,,,,,,,
Fri May 04 13:07:52 +0000 2018,FreeUncleRico,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'Listening to California Gurls while in the drive thru line for Starbucks to get a frappuccino ..... is the year 2008 or 2018',"Provo, UT",235,110
 ,,,,,,,
Fri May 04 13:07:55 +0000 2018,Quedeejayy,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",b'RT @_yungchrys: This a sippy cup https://t.co/XujAi3A4An',Ya Mind,4525,3340
 ,,,,,,,
Fri May 04 13:07:56 +0000 2018,lauren_anne3,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'Soo Starbucks has a new rewards Visa card and that is not good for me bc you bet Im signing up for that',"Steelville, MO",685,989
 ,,,,,,,
Fri May 04 13:07:57 +0000 2018,seoninjoo,th,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT @FelicisGoods: This new Starbucks Korea summer collection is so meant for SVT &amp; Carats  https://t.co/h9VFPUVIRC',Worldwide,142,147
 ,,,,,,,
Fri May 04 13:07:58 +0000 2018,erialvarado2019,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",,107,116
 ,,,,,,,
Fri May 04 13:08:02 +0000 2018,DarienLaPorta,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @autumn_wallace2: @DarienLaPorta this should make you so happy https://t.co/7x9PXdEDtZ',,419,419
 ,,,,,,,
Fri May 04 13:08:03 +0000 2018,FeminismIsLies,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","b'RT @PrisonPlanet: @nobody_stop_me I love how you owned Ashton while sipping on a Starbucks with your head in a smart phone, then gave an'",,2712,2606
 ,,,,,,,
Fri May 04 13:08:03 +0000 2018,r_moneyy,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'I woke up in a pissy mood this morning so Greg went &amp; got me Starbucks to make me feel better... I love this man',"Tallahassee, FL",864,451
 ,,,,,,,
Fri May 04 13:08:09 +0000 2018,FilleGitane,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",b'RT @jrsalzman: Thats a lot of money to pay just for a job at Starbucks. https://t.co/zIhenQSqhG',Perdal l Paya,2774,2809
 ,,,,,,,
Fri May 04 13:08:10 +0000 2018,ForrestMuhammad,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b'RT @TheFinalCall: Buy Black: In the aftermath of the Starbucks debacle, Black coffee shops pulling in the green. https://t.co/IGLG87Yugf ht'","Harlem, USA",373,597
 ,,,,,,,
Fri May 04 13:08:12 +0000 2018,cocomorillo,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",,697,499
 ,,,,,,,
Fri May 04 13:08:14 +0000 2018,Hi___ImPaul,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b'RT @wehatejordan_: I love the notion , but I wouldve took the bread &amp; started it myself because the city of Philadelphia is not known for'",17th 2 the 9ine,1519,1027
 ,,,,,,,
Fri May 04 13:08:15 +0000 2018,nurafiqahjamil_,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @FelicisGoods: This new Starbucks Korea summer collection is so meant for SVT &amp; Carats  https://t.co/h9VFPUVIRC',,214,180
 ,,,,,,,
Fri May 04 13:08:16 +0000 2018,FatWiFi,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'@trashygaytweets Lol you gotta stay away from H&amp;M, the Apple store, and Starbucks if you dont wanna run into any gays'","DTLA, California",3269,1003
 ,,,,,,,
Fri May 04 13:08:16 +0000 2018,grainger5,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'@HeckenBamboozle @Starbucks Dont drink @Starbucks its terrible coffee','Burgh,328,568
 ,,,,,,,
Fri May 04 13:08:17 +0000 2018,ImpactFounder,en,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","b'Risk more than others think is safe. Dream more than others think is practical. - Howard Schultz, CEO of Starbucks.#startup #success'","Denver, CO",3451,2789
 ,,,,,,,
Fri May 04 13:08:19 +0000 2018,xCocaineSparkle,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",anywhere but here,372,384
 ,,,,,,,
Fri May 04 13:08:19 +0000 2018,MarcelinRonald,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT @tariqnasheed: The Black men who were arrested at Philadelphia Starbucks settled for Starbucks to donate money to young entrepreneurs',New York,22,94
 ,,,,,,,
Fri May 04 13:08:19 +0000 2018,MarkitoKrod,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",b'RT @ALT_uscis: Video appears to show Florida cop kicking handcuffed man in head.\nLike kicking a field goal. @CityofMiami  @MiamiPD You need',,3216,4992
 ,,,,,,,
Fri May 04 13:08:20 +0000 2018,Charlie_Walk3r,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @armsofpleonexia: The whole cup is made of plastic https://t.co/By2THnWJBm',"Hillingdon, London",346,115
 ,,,,,,,
Fri May 04 13:08:26 +0000 2018,_Sjux_,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b'The people at Starbucks Menlyn are always on their gadgets bro, you walk in everyone is busy with their iphones, tablets, laptop etc.'",Pretoria,1580,1006
 ,,,,,,,
Fri May 04 13:08:26 +0000 2018,QuietlyStalking,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @ALT_uscis: Video appears to show Florida cop kicking handcuffed man in head.\nLike kicking a field goal. @CityofMiami  @MiamiPD You need',United States,345,1284
 ,,,,,,,
Fri May 04 13:08:27 +0000 2018,mayaoversby,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",,188,182
 ,,,,,,,
Fri May 04 13:08:30 +0000 2018,haaayyyy_,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'The world is a better place with Starbucks ',"Uniontown, PA",632,626
 ,,,,,,,
Fri May 04 13:08:31 +0000 2018,eIenamd,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'skipping half the days classes again to sit inside starbucks and drink iced coffee hiiii',,395,76
 ,,,,,,,
Fri May 04 13:08:32 +0000 2018,TheBilboShow,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'@LifeSimplyLife @Starbucks Uh what?\n\nSo something happens to one black person so All black people need special trea https://t.co/USjYMt31Sw',"The Shire, USA",44,100
 ,,,,,,,
Fri May 04 13:08:33 +0000 2018,Skyleeerjohnz,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'Most people go to Starbucks for a sweet treat, I go to get a bitter lattee and hella caffeinated '",Somewhere down in Texas,825,575
 ,,,,,,,
Fri May 04 13:08:33 +0000 2018,Simon_Kim45,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'Pretty sure Dunkin Donuts used a strawless lid for years now. But since starbucks is doing it, its a big deal lol. https://t.co/KtPFbzWHRp'",804/757,471,412
 ,,,,,,,
Fri May 04 13:08:33 +0000 2018,GippJohnson,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","b""RT @TheFinalCall: 'Buy from people who buy from you'\n\nIn the aftermath of the Starbucks debacle, Black coffee shops pulling in the green ht""",,43,127
 ,,,,,,,
Fri May 04 13:08:35 +0000 2018,katrxnarenee,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'Everyone look how sweet my bf was this morning (I told him last night all I wanted was the Starbucks coffee thing l https://t.co/1mnEzt0na6',,790,294
 ,,,,,,,
Fri May 04 13:08:35 +0000 2018,jportiz_7,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @BaseballBros: The Rockies made rookie Noel Cuevas go to Starbucks in his uniform  https://t.co/TyfiDbPGAh',"Fort Worth, TX",769,1492
 ,,,,,,,
Fri May 04 13:08:35 +0000 2018,flvorspar,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b""RT @_iAmRoyal: I asked @Starbucks' CEO and COO to explain how they could teach their employees 'how to not be racist' (lol) if they:\n1. Cou""",,35,98
 ,,,,,,,
Fri May 04 13:08:37 +0000 2018,DVS_Fudge,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @breakfastclubam: Men Arrested At Philadelphia Starbucks Settle With City For $1  https://t.co/MjkyGpcwVj',"Bridgeport, CT",278,830
 ,,,,,,,
Fri May 04 13:08:38 +0000 2018,jonasSrilka,pl,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",b'tory_miller89 Starbucks look at this  https://t.co/rWVylDKxfC',,2,95
 ,,,,,,,
Fri May 04 13:08:38 +0000 2018,jonasSrilka,pl,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",b'tory_miller89 Starbucks https://t.co/ji6D5VnbfG',,2,95
 ,,,,,,,
Fri May 04 13:08:40 +0000 2018,ashleyyyowen,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @AlyssiaByrd13: We Savin the turtles all 2k18 https://t.co/VMsb6NLYqB',"Virginia, USA",1662,2465
 ,,,,,,,
Fri May 04 13:08:42 +0000 2018,jonasSrilka,pl,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",b'tory_miller89 Starbucks Look at this https://t.co/G00V5iJ6Vm',,2,95
 ,,,,,,,
Fri May 04 13:08:42 +0000 2018,EswErik,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'@CNN The fact that you let Kanye Joke or a shoe company control your life.  Come on people think for yourself.  I https://t.co/2tv6frp4sZ',"Denver, CO",2,38
 ,,,,,,,
Fri May 04 13:08:45 +0000 2018,ishiii0510,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'RT @sydnieavery: THEY PUT A GLASS STARBUCKS COFFEE ON TOP AND LET IT DROP FROM ABOVE MY HEAD WHAT KINDA LOGIC IS THIS https://t.co/sB2cExkW',United States,34,71
 ,,,,,,,
Fri May 04 13:08:48 +0000 2018,MaddieBarry8,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @MillenPolitics: These men could have taken the city of Philadelphia for millions. \n\nInstead, they settled for $1 each.\n\nSome things in'","Massachusetts, USA",7245,6123
 ,,,,,,,
Fri May 04 13:08:50 +0000 2018,notleapatricia,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",honeymoon ave.,207,223
 ,,,,,,,
Fri May 04 13:08:50 +0000 2018,hungrysensei,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",earth,742,622
 ,,,,,,,
Fri May 04 13:08:50 +0000 2018,jonesrich,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b'But on the bright side, he can loiter in any Starbucks anywhere in the world for hours and never once have to talk https://t.co/6fiVcR49Pt'",PDX OR,433,1001
 ,,,,,,,
Fri May 04 13:08:52 +0000 2018,oh_um_hey,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'@Starbucks yall are a mess this morning.',"Chicago, IL",310,349
 ,,,,,,,
Fri May 04 13:08:54 +0000 2018,Dubdee_40,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b""RT @mathinhell: Hey @Starbucks maybe you should close up for another half day of anti-racist training, that is unless you think it's okay f""",Parts Unknown,29,179
 ,,,,,,,
Fri May 04 13:08:55 +0000 2018,marietculver,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'How cool is this? @EcoManiacCo https://t.co/WqoLbLkrJ7',,796,275
 ,,,,,,,
Fri May 04 13:08:56 +0000 2018,carolinexkemp,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",,500,304
 ,,,,,,,
Fri May 04 13:08:56 +0000 2018,TheBilboShow,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'@Starbucks When are you going to apologize for this? https://t.co/RwbME5OXTU',"The Shire, USA",44,100
 ,,,,,,,
Fri May 04 13:08:56 +0000 2018,Bikingisfun2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT @BarssJohn: But why did this happen at all? That is the problem we have to delve into. Why? https://t.co/yuojj0QJQi',Now resides in Arizona,119,164
 ,,,,,,,
Fri May 04 13:08:58 +0000 2018,LissetBeth,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b""RT @PaulEkman: Dr. Ekman has found there's 3 types of empathy: cognitive, emotional, and compassionate. Read more to find out how these 3 t""",México DF,1032,682
 ,,,,,,,
Fri May 04 13:08:58 +0000 2018,BevPayton,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","b'As bad as this deplorable, blatantly racist ejection of a black couple to favor a white man, is the bland, insincer https://t.co/KocGQFllwO'","Chester County, PA USA",2169,2923
 ,,,,,,,
Fri May 04 13:08:59 +0000 2018,teamofIndore,en,"<a href=""http://www.teamofindore.com"" rel=""nofollow"">browsertoi</a>","b'RT @ImpactFounder: Risk more than others think is safe. Dream more than others think is practical. - Howard Schultz, CEO of Starbucks.#st'","Indore, India",136,17
 ,,,,,,,
Fri May 04 13:09:00 +0000 2018,mathinhell,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b'RT @MikmaqCanadian: Don\'t know about anyone else, but when a STARBUCKS coffee jockey tweets ""I HATE WHITE PEOPLE"" and ""DIE""... I\'m not goin'",,254,333
 ,,,,,,,
Fri May 04 13:09:01 +0000 2018,hroblesq,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'Another hidden camera found in restroom at Starbucks \n https://t.co/DeHn3qO09o',"Atlanta, GA",120,191
 ,,,,,,,
Fri May 04 13:09:02 +0000 2018,nikkioregel,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'Bless the girl from Starbucks that gave me a 50% discount on my frappuccino yesterday. You da shit homegirlll',lemon headdd,520,362
 ,,,,,,,
Fri May 04 13:09:07 +0000 2018,korylmao,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'Starbucks playing some next level indie shit this morning',"Houston, TX",459,284
 ,,,,,,,
Fri May 04 13:09:10 +0000 2018,jhnrvnthrtn,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b""Anyone here who wants to see @deadmau5 in cove manila? I'm just in starbucks beside chatime got a spare ticket.""","Manila, Philippines",1106,975
 ,,,,,,,
Fri May 04 13:09:12 +0000 2018,angeloisrael_,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'Starbucks is your second home  arbor ng isang card HAHAHAHAHAHA JOKE  keep twerking and god bless ',💛,266,217
 ,,,,,,,
Fri May 04 13:09:14 +0000 2018,Stephen_OConnor,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","b'#starbucksstarwars #maythe4thbewithyou #winner @starbucks It is a ""Grande"" https://t.co/9dIz5O2YQG'","Glasgow, Scotland",286,639
 ,,,,,,,
Fri May 04 13:09:15 +0000 2018,farahkavsky,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",eggteen,1511,951
 ,,,,,,,
Fri May 04 13:09:15 +0000 2018,AlexisHend1917,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",b'RT @Casey_D0625: Pia Colada...why notta! Come celebrate with us this weekend  @HeatherFanz  @CMcLaughlin1823 @lizfroba @Olivia__Marie  #',Target 1917,66,81
 ,,,,,,,
Fri May 04 13:09:17 +0000 2018,cjokay,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b""RT @_iAmRoyal: I asked @Starbucks' CEO and COO to explain how they could teach their employees 'how to not be racist' (lol) if they:\n1. Cou""",Chicago,724,1736
 ,,,,,,,
Fri May 04 13:09:17 +0000 2018,litssette,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",b'@_temporary__ Happy Anniversary  your present was the Starbucks drink lol',GASTATEU,490,227
 ,,,,,,,
Fri May 04 13:09:20 +0000 2018,2alaliii,ar,"<a href=""https://www.swarmapp.com"" rel=""nofollow"">Foursquare Swarm</a>","b""I'm at Starbucks Trolley - Mishref&amp;Bayan in Kuwait, Hawalli https://t.co/UMbDgkbYXg""",,140,115
 ,,,,,,,
Fri May 04 13:09:23 +0000 2018,ThugCourt,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",b'RT @nonspamming: @MagniFieri @adidas @kanyewest It would be suicidal of @adidas to drop him! Im sure theyve seen the power of people power',,239,827
 ,,,,,,,
Fri May 04 13:09:24 +0000 2018,tjo4283,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","b""RT @mathinhell: Hey @Starbucks maybe you should close up for another half day of anti-racist training, that is unless you think it's okay f""",,1067,2252
 ,,,,,,,
Fri May 04 13:09:25 +0000 2018,herbertsigns,en,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","b'Sainsburys, Lidl, Starbucks: 5 things that mattered this week andwhy https://t.co/O3pKeJy1K0'","Pennsylvania, USA",45,118
 ,,,,,,,
Fri May 04 13:09:28 +0000 2018,vampyrmoney,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'",,3171,1006
 ,,,,,,,
Fri May 04 13:09:30 +0000 2018,AirborneWookie,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","b""RT @mathinhell: Hey @Starbucks maybe you should close up for another half day of anti-racist training, that is unless you think it's okay f""","Kentucky, USA",1732,1776
 ,,,,,,,
Fri May 04 13:09:32 +0000 2018,TheBilboShow,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b""@Starbucks So it's okay to hangout in Starbucks for hours without buying anything?""","The Shire, USA",44,100
 ,,,,,,,
Fri May 04 13:09:41 +0000 2018,ivyleagueee,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b""RT @_princesssjay: STRAWLESS LIDS ARE A THING AT STARBUCKS NOW! Ask for them!!!!! It's an adult sippy cup!!! be cool! this is cool guys!!!""",,621,529
 ,,,,,,,
Fri May 04 13:09:41 +0000 2018,Marie_Kane_19,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b'RT @mklozik: HI THIS COOL want to know why? This is the new strawless lid from Starbucks! Saving the earth takes baby steps, so ask for a n'","Connecticut, USA",54,312
 ,,,,,,,
Fri May 04 13:09:41 +0000 2018,estebanvidala,en,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","b""I'm at Starbucks in Celaya, Guanajuato https://t.co/eJcphZx457""",Mexico,577,874
 ,,,,,,,
